Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Jordan Pickford-Everton;Jake O'Brien-Everton;James Tarkowski-Everton;Jarrad Branthwaite-Everton;Vitali Mykolenko-Everton;James Garner-Everton;Idrissa Gana Gueye-Everton;Jack Harrison-Everton;Abdoulaye Doucouré-Everton;Iliman Ndiaye-Everton;Armando Broja-Everton;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Nathan Patterson-Everton;Tim Iroegbunam-Everton;Beto Betuncal-Everton;Carlos Jonás Alcaraz-Everton;Jesper Lindstrøm-Everton;Ashley Young-Everton;Orel Mangala-Everton;Dominic Calvert-Lewin-Everton;João Virgínia-Everton;Michael Keane-Everton;Harrison Armstrong-Everton;Séamus Coleman-Everton;Dwight McNeil-Everton;Roman Dixon-Everton;Amadou Onana-Everton;Ben Godfrey-Everton;Youssef Chermiti-Everton;André Gomes-Everton;Arnaut Danjuma-Everton;Lewis Dobbin-Everton;Alex Iwobi-Everton;Neal Maupay-Everton;Yerry Mina-Everton;Conor Coady-Everton;Demarai Gray-Everton;Mason Holgate-Everton;Ellis Simms-Everton;Tom Davies-Everton;Anthony Gordon-Everton;Asmir Begović-Everton;Rúben Vinagre-Everton;Isaac Price-Everton
2024-09-14;Everton;3;3;3;64;1;Aston Villa;4;1;6;17;2;8;0.27;0.73;240;0.75;12;10;4;1;0;0;2;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;6;0.04294117647058823;0.3333333333333333;180;0.06666666666666667;666.6666666666666;0.3333333333333333;7.4074074074074066;-11;-0.45999999999999996;-4;3;2;0.025;0.3333333333333333;0.135;1.0;2;0;2;0;0;1;1;0;0.3333333333333333;1.0;0.008333333333333333;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Everton;3;3;3;64;59;Bournemouth;2;1;18;17;8;7;0.46;0.54;349;0.73;6;11;2;1;0;0;8;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.031764705882352945;0.3333333333333333;255;0.023529411764705882;554.3478260869565;0.4444444444444444;17.391304347826086;1;-0.08000000000000002;4;1;-5;0.05157593123209169;0.1111111111111111;0.23;4.0;0;2;2;0;0;1;0;1;0.1111111111111111;0.25;0.0057306590257879654;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Everton;3;3;0;64;56;Tottenham;0;0;10;13;1;7;0.29;0.71;251;0.74;15;11;0;0;0;0;5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;12;0.054615384615384614;0.0;186;0.08064516129032258;641.3793103448277;0.5;17.24137931034483;-3;-0.42;-7;0;4;0.0398406374501992;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Everton;3;3;3;64;54;Brighton;2;1;9;10;1;5;0.38;0.62;344;0.77;8;8;1;1;1;0;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.062;0.25;265;0.03018867924528302;697.3684210526316;0.1111111111111111;2.6315789473684212;-1;-0.24;-4;1;0;0.02616279069767442;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Everton;3;8;0;64;9;Arsenal;3;4;5;26;2;5;0.3;0.7;300;0.71;11;8;3;4;0;0;1;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;8;0.02692307692307692;0.2727272727272727;213;0.051643192488262914;710.0;0.2;3.3333333333333335;-21;-0.39999999999999997;-7;-1;3;0.016666666666666666;0.2;0.3;1.0;1;0;1;0;0;1;1;0;0.2;0.5;0.0033333333333333335;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Everton;3;8;2;64;818;Sheffield United;1;2;15;13;6;1;0.58;0.42;500;0.84;6;11;1;2;0;0;3;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.03230769230769231;0.16666666666666666;420;0.014285714285714285;724.1379310344828;0.2;5.172413793103448;2;0.15999999999999998;-3;-1;-5;0.03;0.06666666666666667;0.58;3.0;1;0;1;1;0;0;0;1;0.06666666666666667;0.16666666666666666;0.002;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-03;Everton;3;8;17;64;832;Luton;3;1;10;18;3;5;0.49;0.51;421;0.79;12;14;3;1;0;0;7;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;7;0.028333333333333335;0.25;333;0.036036036036036036;679.5918367346939;0.7;14.285714285714286;-8;-0.020000000000000018;0;2;-2;0.023752969121140142;0.1;0.49;7.0;1;0;1;0;1;0;1;0;0.1;0.3333333333333333;0.0023752969121140144;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Everton;3;8;0;64;57;Brentford;1;2;18;10;1;4;0.47;0.53;416;0.77;10;12;1;2;0;0;6;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6;0.053000000000000005;0.1;320;0.03125;680.8510638297872;0.3333333333333333;12.765957446808512;8;-0.06000000000000005;0;-1;-2;0.04326923076923077;0.05555555555555555;0.47;6.0;0;1;1;1;0;0;0;1;0.05555555555555555;1.0;0.002403846153846154;18.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Everton;3;8;0;64;2;Liverpool;0;3;16;23;6;7;0.23;0.77;227;0.62;6;13;0;3;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;13;0.03347826086956522;0.0;141;0.0425531914893617;613.0434782608695;0.25;17.391304347826086;-7;-0.54;-9;-3;-7;0.07048458149779736;0.125;0.115;2.0;1;1;2;1;0;0;0;1;0.125;0.3333333333333333;0.00881057268722467;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Everton;3;7;3;64;55;Nottingham Forest;4;2;7;8;4;3;0.4;0.6;375;0.75;15;9;4;2;0;0;6;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.075;0.26666666666666666;281;0.05338078291814947;702.5;0.8571428571428571;15.0;-1;-0.19999999999999996;2;2;6;0.018666666666666668;0.2857142857142857;0.2;3.0;1;1;2;1;0;0;0;1;0.2857142857142857;0.5;0.005333333333333333;3.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-15;Everton;3;8;3;64;53;Chelsea;4;1;10;14;2;10;0.4;0.6;399;0.77;21;5;4;1;0;0;8;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.04285714285714286;0.19047619047619047;307;0.06840390879478828;767.5;0.8;20.0;-4;-0.19999999999999996;4;3;16;0.02506265664160401;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Everton;3;8;1;64;819;Burnley;2;2;12;6;3;1;0.37;0.63;294;0.68;11;13;2;1;0;1;3;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.105;0.18181818181818182;200;0.055;540.5405405405405;0.25;8.108108108108109;6;-0.26;-2;0;-2;0.04081632653061224;0.08333333333333333;0.37;3.0;1;0;1;1;0;0;0;1;0.08333333333333333;0.3333333333333333;0.003401360544217687;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;Everton;3;8;0;64;60;Newcastle;3;0;10;18;3;6;0.41;0.59;361;0.75;14;9;3;0;0;0;3;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.032777777777777774;0.21428571428571427;271;0.05166051660516605;660.9756097560976;0.3;7.317073170731708;-8;-0.18;-4;3;5;0.027700831024930747;0.1;0.41;3.0;0;1;1;0;1;0;1;0;0.1;0.3333333333333333;0.002770083102493075;10.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Everton;3;8;3;64;59;Bournemouth;2;1;7;11;3;4;0.52;0.48;391;0.73;11;14;2;1;0;0;8;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;9;0.04363636363636363;0.18181818181818182;285;0.03859649122807018;548.0769230769231;1.1428571428571428;15.384615384615383;-4;0.040000000000000036;-1;1;-3;0.017902813299232736;0.14285714285714285;0.52;8.0;0;1;1;0;0;1;1;0;0.14285714285714285;0.3333333333333333;0.0025575447570332483;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Everton;3;8;-1;64;62;Manchester United;2;1;23;15;6;8;0.48;0.52;444;0.84;11;13;2;1;0;0;8;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.034666666666666665;0.18181818181818182;373;0.029490616621983913;777.0833333333334;0.34782608695652173;16.666666666666668;8;-0.040000000000000036;3;1;-2;0.0518018018018018;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Everton;3;8;3;64;61;West Ham;1;2;22;12;11;5;0.55;0.45;498;0.81;9;6;1;2;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.0375;0.1111111111111111;403;0.022332506203473945;732.7272727272726;0.18181818181818182;7.2727272727272725;10;0.10000000000000003;-1;-1;3;0.04417670682730924;0.045454545454545456;0.55;4.0;0;1;1;0;0;1;0;1;0.045454545454545456;0.09090909090909091;0.002008032128514056;22.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Everton;3;8;3;64;54;Brighton;3;3;6;23;3;7;0.35;0.65;350;0.8;14;9;3;2;0;1;3;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;11;0.02826086956521739;0.21428571428571427;280;0.05;800.0;0.5;8.571428571428571;-17;-0.30000000000000004;-8;0;5;0.017142857142857144;0.16666666666666666;0.35;3.0;0;1;1;0;1;0;1;0;0.16666666666666666;0.3333333333333333;0.002857142857142857;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-19;Everton;3;8;17;64;65;Crystal Palace;0;2;19;10;4;4;0.63;0.37;527;0.8;8;12;0;2;0;0;3;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.037;0.0;422;0.018957345971563982;669.8412698412699;0.15789473684210525;4.761904761904762;9;0.26;-3;-2;-4;0.036053130929791274;0.05263157894736842;0.63;3.0;0;1;1;0;1;0;0;1;0.05263157894736842;0.25;0.0018975332068311196;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Everton;3;3;7;64;3;Manchester City;2;0;5;19;1;3;0.27;0.73;294;0.75;11;6;2;0;0;0;0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;9;0.038421052631578946;0.18181818181818182;220;0.05;814.8148148148148;0.0;0.0;-14;-0.45999999999999996;-9;2;5;0.017006802721088437;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Everton;3;8;3;64;56;Tottenham;3;0;14;9;5;6;0.42;0.58;347;0.72;8;14;3;0;0;0;9;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;5;0.06444444444444444;0.375;250;0.032;595.2380952380953;0.6428571428571429;21.42857142857143;5;-0.15999999999999998;4;3;-6;0.040345821325648415;0.14285714285714285;0.21;4.5;1;1;2;0;1;0;0;1;0.14285714285714285;0.4;0.005763688760806916;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Everton;3;8;3;64;58;Fulham;2;1;21;25;4;6;0.3;0.7;262;0.69;13;6;2;1;0;0;6;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;15;0.027999999999999997;0.15384615384615385;181;0.0718232044198895;603.3333333333334;0.2857142857142857;20.0;-4;-0.39999999999999997;-9;1;7;0.08015267175572519;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Everton;15;1;29;64;832;Luton;1;1;14;14;2;5;0.45;0.55;338;0.68;14;13;1;1;0;0;4;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.03928571428571429;0.07142857142857142;230;0.06086956521739131;511.1111111111111;0.2857142857142857;8.88888888888889;0;-0.10000000000000003;-3;0;1;0.04142011834319527;0.07142857142857142;0.45;4.0;0;1;1;0;0;1;0;1;0.07142857142857142;0.5;0.0029585798816568047;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-17;Everton;15;3;9;64;65;Crystal Palace;3;2;9;12;5;5;0.46;0.54;433;0.7;9;17;3;2;0;0;5;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.045000000000000005;0.3333333333333333;303;0.0297029702970297;658.695652173913;0.5555555555555556;10.869565217391305;-3;-0.08000000000000002;4;1;-8;0.020785219399538105;0.1111111111111111;0.46;5.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.2;0.0023094688221709007;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Everton;3;3;1;64;1;Aston Villa;1;4;10;16;2;5;0.31;0.69;236;0.63;13;14;1;4;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.043125;0.07692307692307693;149;0.087248322147651;480.64516129032256;0.4;12.903225806451614;-6;-0.37999999999999995;-1;-3;-1;0.0423728813559322;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04;Everton;15;3;0;64;65;Crystal Palace;1;2;13;11;3;3;0.47;0.53;403;0.73;12;6;0;2;1;0;7;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.04818181818181819;0.08333333333333333;294;0.04081632653061224;625.5319148936171;0.5384615384615384;14.893617021276597;2;-0.06000000000000005;0;-1;6;0.03225806451612903;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Everton;3;9;17;64;67;Wolves;3;2;10;12;0;6;0.47;0.53;457;0.78;14;9;3;2;0;0;2;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.04416666666666667;0.21428571428571427;356;0.03932584269662921;757.4468085106383;0.2;4.25531914893617;-2;-0.06000000000000005;-3;1;5;0.02188183807439825;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-27;Everton;3;3;3;64;3;Manchester City;4;2;7;23;2;9;0.27;0.73;293;0.72;13;5;4;2;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.03173913043478261;0.3076923076923077;211;0.061611374407582936;781.4814814814814;0.5714285714285714;14.814814814814813;-16;-0.45999999999999996;-4;2;8;0.023890784982935155;0.14285714285714285;0.27;4.0;1;0;1;0;0;1;0;1;0.14285714285714285;0.5;0.0034129692832764505;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Everton;3;3;3;64;56;Tottenham;4;1;18;13;8;6;0.38;0.62;358;0.77;18;6;4;1;0;0;8;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;3;0.047692307692307694;0.2222222222222222;276;0.06521739130434782;726.3157894736842;0.4444444444444444;21.05263157894737;5;-0.24;5;3;12;0.05027932960893855;0.05555555555555555;0.38;8.0;0;1;1;0;0;1;1;0;0.05555555555555555;0.125;0.002793296089385475;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Everton;14;3;3;64;58;Fulham;2;2;12;6;2;1;0.49;0.51;419;0.75;13;13;2;2;0;0;2;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2;0.085;0.15384615384615385;314;0.041401273885350316;640.8163265306123;0.16666666666666666;4.081632653061225;6;-0.020000000000000018;0;0;0;0.028639618138424822;0.08333333333333333;0.49;2.0;0;1;1;0;1;0;0;1;0.08333333333333333;0.5;0.002386634844868735;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Everton;3;9;1;64;819;Burnley;1;0;9;14;6;2;0.37;0.63;330;0.71;8;9;1;0;0;0;6;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;8;0.045;0.125;234;0.03418803418803419;632.4324324324324;0.6666666666666666;16.216216216216218;-5;-0.26;-2;1;-1;0.02727272727272727;0.2222222222222222;0.185;3.0;2;0;2;1;0;0;1;0;0.2222222222222222;0.3333333333333333;0.006060606060606061;4.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Everton;3;8;3;64;53;Chelsea;2;2;9;16;5;4;0.27;0.73;259;0.64;12;12;2;2;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;8;0.045625;0.16666666666666666;166;0.07228915662650602;614.8148148148148;0.4444444444444444;14.814814814814813;-7;-0.45999999999999996;-4;0;0;0.03474903474903475;0.2222222222222222;0.135;2.0;0;2;2;1;0;0;0;1;0.2222222222222222;0.4;0.007722007722007722;4.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-07;Everton;3;8;0;64;60;Newcastle;3;0;21;13;6;3;0.38;0.62;313;0.75;18;8;3;0;0;0;5;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;2;0.047692307692307694;0.16666666666666666;235;0.07659574468085106;618.421052631579;0.23809523809523808;13.157894736842104;8;-0.24;3;3;10;0.0670926517571885;0.14285714285714285;0.12666666666666668;1.6666666666666667;0;3;3;1;0;0;0;1;0.14285714285714285;0.5;0.009584664536741214;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Everton;3;8;0;64;55;Nottingham Forest;0;1;12;13;3;2;0.38;0.62;359;0.65;14;15;0;1;0;0;3;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;4;0.047692307692307694;0.0;233;0.060085836909871244;613.1578947368421;0.25;7.894736842105263;-1;-0.24;-1;-1;-1;0.033426183844011144;0.08333333333333333;0.38;3.0;0;1;1;1;0;0;1;0;0.08333333333333333;0.3333333333333333;0.002785515320334262;12.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Everton;3;8;3;64;62;Manchester United;3;0;24;9;6;4;0.51;0.49;443;0.77;10;8;3;0;0;0;6;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;5;0.05444444444444444;0.3;341;0.02932551319648094;668.6274509803922;0.25;11.76470588235294;15;0.020000000000000018;1;3;2;0.05417607223476298;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
