Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Jordan Pickford-Everton;Jake O'Brien-Everton;James Tarkowski-Everton;Jarrad Branthwaite-Everton;Vitali Mykolenko-Everton;James Garner-Everton;Idrissa Gana Gueye-Everton;Jack Harrison-Everton;Abdoulaye Doucouré-Everton;Iliman Ndiaye-Everton;Armando Broja-Everton;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Nathan Patterson-Everton;Tim Iroegbunam-Everton;Beto Betuncal-Everton;Carlos Jonás Alcaraz-Everton;Jesper Lindstrøm-Everton;Ashley Young-Everton;Orel Mangala-Everton;Dominic Calvert-Lewin-Everton;João Virgínia-Everton;Michael Keane-Everton;Harrison Armstrong-Everton;Séamus Coleman-Everton;Dwight McNeil-Everton;Roman Dixon-Everton;Amadou Onana-Everton;Ben Godfrey-Everton;Youssef Chermiti-Everton;André Gomes-Everton;Arnaut Danjuma-Everton;Lewis Dobbin-Everton;Alex Iwobi-Everton;Neal Maupay-Everton;Yerry Mina-Everton;Conor Coady-Everton;Demarai Gray-Everton;Mason Holgate-Everton;Ellis Simms-Everton;Tom Davies-Everton;Anthony Gordon-Everton;Asmir Begović-Everton;Rúben Vinagre-Everton;Isaac Price-Everton
2024-09-28;Everton;3;3;6;64;65;Crystal Palace;2;0;8;17;2;5;0.4;0.6;347;0.74;13;11;2;0;0;0;5;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;8;0.0352941176470588;0.1538461538461538;257;0.0505836575875486;642.5;0.625;12.5;-9;-0.1999999999999999;-3;2;2;0.0230547550432276;0.25;0.2;2.5;0;2;2;1;0;0;0;1;0.25;1.0;0.0057636887608069;4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-21;Everton;3;3;3;64;63;Leicester City;2;1;17;12;5;2;0.41;0.59;335;0.8;12;11;2;1;0;0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;6;0.0491666666666666;0.1666666666666666;268;0.044776119402985;653.6585365853659;0.0588235294117647;2.4390243902439024;5;-0.18;-5;1;1;0.0507462686567164;0.0588235294117647;0.41;1.0;1;0;1;0;1;0;1;0;0.0588235294117647;0.2;0.0029850746268656;17.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-17;Everton;14;3;3;64;68;Southampton;3;1;14;11;4;4;0.26;0.74;263;0.79;12;7;3;1;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4;0.0672727272727272;0.25;208;0.0576923076923076;800.0;0.6428571428571429;34.61538461538461;3;-0.48;5;2;5;0.053231939163498;0.0714285714285714;0.26;9.0;1;0;1;0;1;0;0;1;0.0714285714285714;0.25;0.0038022813688212;14.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-09-14;Everton;3;3;3;64;1;Aston Villa;4;1;6;17;2;8;0.27;0.73;240;0.75;12;10;4;1;0;0;2;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;6;0.0429411764705882;0.3333333333333333;180;0.0666666666666666;666.6666666666666;0.3333333333333333;7.4074074074074066;-11;-0.4599999999999999;-4;3;2;0.025;0.3333333333333333;0.135;1.0;2;0;2;0;0;1;1;0;0.3333333333333333;1.0;0.0083333333333333;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Everton;3;3;3;64;59;Bournemouth;2;1;18;17;8;7;0.46;0.54;349;0.73;6;11;2;1;0;0;8;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;4;0.0317647058823529;0.3333333333333333;255;0.0235294117647058;554.3478260869565;0.4444444444444444;17.391304347826086;1;-0.08;4;1;-5;0.0515759312320916;0.1111111111111111;0.23;4.0;0;2;2;0;0;1;0;1;0.1111111111111111;0.25;0.0057306590257879;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-27;Everton;14;3;7;64;-1;Doncaster Rovers;2;1;16;8;4;3;0.62;0.38;538;0.84;14;10;2;1;0;0;8;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.0475;0.1428571428571428;452;0.0309734513274336;729.0322580645161;0.5;12.903225806451614;8;0.24;4;1;4;0.0297397769516728;0.1875;0.2066666666666666;2.6666666666666665;0;3;3;1;0;0;0;1;0.1875;0.75;0.0055762081784386;5.333333333333333;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-24;Everton;3;3;0;64;56;Tottenham;0;0;10;13;1;7;0.29;0.71;251;0.74;15;11;0;0;0;0;5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;12;0.0546153846153846;0.0;186;0.0806451612903225;641.3793103448277;0.5;17.24137931034483;-3;-0.42;-7;0;4;0.0398406374501992;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-17;Everton;3;3;3;64;54;Brighton;2;1;9;10;1;5;0.38;0.62;344;0.77;8;8;1;1;1;0;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;5;0.062;0.25;265;0.030188679245283;697.3684210526316;0.1111111111111111;2.631578947368421;-1;-0.24;-4;1;0;0.0261627906976744;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Everton;3;8;0;64;9;Arsenal;3;4;5;26;2;5;0.3;0.7;300;0.71;11;8;3;4;0;0;1;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;8;0.0269230769230769;0.2727272727272727;213;0.0516431924882629;710.0;0.2;3.333333333333333;-21;-0.3999999999999999;-7;-1;3;0.0166666666666666;0.2;0.3;1.0;1;0;1;0;0;1;1;0;0.2;0.5;0.0033333333333333;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Everton;3;8;2;64;818;Sheffield United;1;2;15;13;6;1;0.58;0.42;500;0.84;6;11;1;2;0;0;3;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.0323076923076923;0.1666666666666666;420;0.0142857142857142;724.1379310344828;0.2;5.172413793103448;2;0.1599999999999999;-3;-1;-5;0.03;0.0666666666666666;0.58;3.0;1;0;1;1;0;0;0;1;0.0666666666666666;0.1666666666666666;0.002;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-03;Everton;3;8;17;64;832;Luton;3;1;10;18;3;5;0.49;0.51;421;0.79;12;14;3;1;0;0;7;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;7;0.0283333333333333;0.25;333;0.036036036036036;679.5918367346939;0.7;14.285714285714286;-8;-0.02;0;2;-2;0.0237529691211401;0.1;0.49;7.0;1;0;1;0;1;0;1;0;0.1;0.3333333333333333;0.002375296912114;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Everton;3;8;0;64;57;Brentford;1;2;18;10;1;4;0.47;0.53;416;0.77;10;12;1;2;0;0;6;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;6;0.053;0.1;320;0.03125;680.8510638297872;0.3333333333333333;12.765957446808512;8;-0.06;0;-1;-2;0.0432692307692307;0.0555555555555555;0.47;6.0;0;1;1;1;0;0;0;1;0.0555555555555555;1.0;0.0024038461538461;18.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-24;Everton;3;8;0;64;2;Liverpool;0;3;16;23;6;7;0.23;0.77;227;0.62;6;13;0;3;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;13;0.0334782608695652;0.0;141;0.0425531914893617;613.0434782608695;0.25;17.391304347826086;-7;-0.54;-9;-3;-7;0.0704845814977973;0.125;0.115;2.0;1;1;2;1;0;0;0;1;0.125;0.3333333333333333;0.0088105726872246;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-21;Everton;3;7;3;64;55;Nottingham Forest;4;2;7;8;4;3;0.4;0.6;375;0.75;15;9;4;2;0;0;6;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.075;0.2666666666666666;281;0.0533807829181494;702.5;0.8571428571428571;15.0;-1;-0.1999999999999999;2;2;6;0.0186666666666666;0.2857142857142857;0.2;3.0;1;1;2;1;0;0;0;1;0.2857142857142857;0.5;0.0053333333333333;3.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-15;Everton;3;8;3;64;53;Chelsea;4;1;10;14;2;10;0.4;0.6;399;0.77;21;5;4;1;0;0;8;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.0428571428571428;0.1904761904761904;307;0.0684039087947882;767.5;0.8;20.0;-4;-0.1999999999999999;4;3;16;0.025062656641604;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Everton;3;8;1;64;819;Burnley;2;2;12;6;3;1;0.37;0.63;294;0.68;11;13;2;1;0;1;3;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.105;0.1818181818181818;200;0.055;540.5405405405405;0.25;8.108108108108109;6;-0.26;-2;0;-2;0.0408163265306122;0.0833333333333333;0.37;3.0;1;0;1;1;0;0;0;1;0.0833333333333333;0.3333333333333333;0.0034013605442176;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;Everton;3;8;0;64;60;Newcastle;3;0;10;18;3;6;0.41;0.59;361;0.75;14;9;3;0;0;0;3;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.0327777777777777;0.2142857142857142;271;0.051660516605166;660.9756097560976;0.3;7.317073170731708;-8;-0.18;-4;3;5;0.0277008310249307;0.1;0.41;3.0;0;1;1;0;1;0;1;0;0.1;0.3333333333333333;0.002770083102493;10.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Everton;3;8;3;64;59;Bournemouth;2;1;7;11;3;4;0.52;0.48;391;0.73;11;14;2;1;0;0;8;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;9;0.0436363636363636;0.1818181818181818;285;0.0385964912280701;548.0769230769231;1.1428571428571428;15.384615384615383;-4;0.04;-1;1;-3;0.0179028132992327;0.1428571428571428;0.52;8.0;0;1;1;0;0;1;1;0;0.1428571428571428;0.3333333333333333;0.0025575447570332;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Everton;3;8;-1;64;62;Manchester United;2;1;23;15;6;8;0.48;0.52;444;0.84;11;13;2;1;0;0;8;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.0346666666666666;0.1818181818181818;373;0.0294906166219839;777.0833333333334;0.3478260869565217;16.666666666666668;8;-0.04;3;1;-2;0.0518018018018018;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Everton;3;8;3;64;61;West Ham;1;2;22;12;11;5;0.55;0.45;498;0.81;9;6;1;2;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.0375;0.1111111111111111;403;0.0223325062034739;732.7272727272726;0.1818181818181818;7.272727272727272;10;0.1;-1;-1;3;0.0441767068273092;0.0454545454545454;0.55;4.0;0;1;1;0;0;1;0;1;0.0454545454545454;0.0909090909090909;0.002008032128514;22.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Everton;3;8;3;64;54;Brighton;3;3;6;23;3;7;0.35;0.65;350;0.8;14;9;3;2;0;1;3;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;11;0.0282608695652173;0.2142857142857142;280;0.05;800.0;0.5;8.571428571428571;-17;-0.3;-8;0;5;0.0171428571428571;0.1666666666666666;0.35;3.0;0;1;1;0;1;0;1;0;0.1666666666666666;0.3333333333333333;0.0028571428571428;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-19;Everton;3;8;17;64;65;Crystal Palace;0;2;19;10;4;4;0.63;0.37;527;0.8;8;12;0;2;0;0;3;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.037;0.0;422;0.0189573459715639;669.8412698412699;0.1578947368421052;4.761904761904762;9;0.26;-3;-2;-4;0.0360531309297912;0.0526315789473684;0.63;3.0;0;1;1;0;1;0;0;1;0.0526315789473684;0.25;0.0018975332068311;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Everton;3;3;7;64;3;Manchester City;2;0;5;19;1;3;0.27;0.73;294;0.75;11;6;2;0;0;0;0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;9;0.0384210526315789;0.1818181818181818;220;0.05;814.8148148148148;0.0;0.0;-14;-0.4599999999999999;-9;2;5;0.0170068027210884;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-03;Everton;3;8;3;64;56;Tottenham;3;0;14;9;5;6;0.42;0.58;347;0.72;8;14;3;0;0;0;9;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;5;0.0644444444444444;0.375;250;0.032;595.2380952380953;0.6428571428571429;21.42857142857143;5;-0.1599999999999999;4;3;-6;0.0403458213256484;0.1428571428571428;0.21;4.5;1;1;2;0;1;0;0;1;0.1428571428571428;0.4;0.0057636887608069;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;Everton;3;8;3;64;58;Fulham;2;1;21;25;4;6;0.3;0.7;262;0.69;13;6;2;1;0;0;6;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;15;0.0279999999999999;0.1538461538461538;181;0.0718232044198895;603.3333333333334;0.2857142857142857;20.0;-4;-0.3999999999999999;-9;1;7;0.0801526717557251;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;Everton;15;1;29;64;832;Luton;1;1;14;14;2;5;0.45;0.55;338;0.68;14;13;1;1;0;0;4;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.0392857142857142;0.0714285714285714;230;0.0608695652173913;511.1111111111111;0.2857142857142857;8.88888888888889;0;-0.1;-3;0;1;0.0414201183431952;0.0714285714285714;0.45;4.0;0;1;1;0;0;1;0;1;0.0714285714285714;0.5;0.0029585798816568;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-17;Everton;15;3;9;64;65;Crystal Palace;3;2;9;12;5;5;0.46;0.54;433;0.7;9;17;3;2;0;0;5;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1;0.045;0.3333333333333333;303;0.0297029702970297;658.695652173913;0.5555555555555556;10.869565217391305;-3;-0.08;4;1;-8;0.0207852193995381;0.1111111111111111;0.46;5.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.2;0.0023094688221709;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-14;Everton;3;3;1;64;1;Aston Villa;1;4;10;16;2;5;0.31;0.69;236;0.63;13;14;1;4;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;5;0.043125;0.0769230769230769;149;0.087248322147651;480.64516129032256;0.4;12.903225806451614;-6;-0.3799999999999999;-1;-3;-1;0.0423728813559322;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04;Everton;15;3;0;64;65;Crystal Palace;1;2;13;11;3;3;0.47;0.53;403;0.73;12;6;0;2;1;0;7;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.0481818181818181;0.0833333333333333;294;0.0408163265306122;625.5319148936171;0.5384615384615384;14.893617021276595;2;-0.06;0;-1;6;0.032258064516129;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Everton;3;9;17;64;67;Wolves;3;2;10;12;0;6;0.47;0.53;457;0.78;14;9;3;2;0;0;2;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.0441666666666666;0.2142857142857142;356;0.0393258426966292;757.4468085106383;0.2;4.25531914893617;-2;-0.06;-3;1;5;0.0218818380743982;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-27;Everton;3;3;3;64;3;Manchester City;4;2;7;23;2;9;0.27;0.73;293;0.72;13;5;4;2;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;8;0.0317391304347826;0.3076923076923077;211;0.0616113744075829;781.4814814814814;0.5714285714285714;14.814814814814811;-16;-0.4599999999999999;-4;2;8;0.0238907849829351;0.1428571428571428;0.27;4.0;1;0;1;0;0;1;0;1;0.1428571428571428;0.5;0.0034129692832764;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Everton;3;3;3;64;56;Tottenham;4;1;18;13;8;6;0.38;0.62;358;0.77;18;6;4;1;0;0;8;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;3;0.0476923076923076;0.2222222222222222;276;0.0652173913043478;726.3157894736842;0.4444444444444444;21.05263157894737;5;-0.24;5;3;12;0.0502793296089385;0.0555555555555555;0.38;8.0;0;1;1;0;0;1;1;0;0.0555555555555555;0.125;0.0027932960893854;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Everton;14;3;3;64;58;Fulham;2;2;12;6;2;1;0.49;0.51;419;0.75;13;13;2;2;0;0;2;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2;0.085;0.1538461538461538;314;0.0414012738853503;640.8163265306123;0.1666666666666666;4.081632653061225;6;-0.02;0;0;0;0.0286396181384248;0.0833333333333333;0.49;2.0;0;1;1;0;1;0;0;1;0.0833333333333333;0.5;0.0023866348448687;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Everton;3;9;1;64;819;Burnley;1;0;9;14;6;2;0.37;0.63;330;0.71;8;9;1;0;0;0;6;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;8;0.045;0.125;234;0.0341880341880341;632.4324324324324;0.6666666666666666;16.216216216216218;-5;-0.26;-2;1;-1;0.0272727272727272;0.2222222222222222;0.185;3.0;2;0;2;1;0;0;1;0;0.2222222222222222;0.3333333333333333;0.006060606060606;4.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;Everton;3;8;3;64;53;Chelsea;2;2;9;16;5;4;0.27;0.73;259;0.64;12;12;2;2;0;0;4;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;8;0.045625;0.1666666666666666;166;0.072289156626506;614.8148148148148;0.4444444444444444;14.814814814814811;-7;-0.4599999999999999;-4;0;0;0.0347490347490347;0.2222222222222222;0.135;2.0;0;2;2;1;0;0;0;1;0.2222222222222222;0.4;0.0077220077220077;4.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
