Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Mark Flekken-Brentford;Michael Kayode-Brentford;Nathan Collins-Brentford;Sepp van den Berg-Brentford;Keane Lewis-Potter-Brentford;Christian Nørgaard-Brentford;Yehor Yarmolyuk-Brentford;Bryan Mbeumo-Brentford;Mikkel Damsgaard-Brentford;Kevin Schade-Brentford;Yoane Wissa-Brentford;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Kristoffer Ajer-Brentford;Vitaly Janelt-Brentford;Ethan Pinnock-Brentford;Hákon Rafn Valdimarsson-Brentford;Mads Roerslev-Brentford;Mathias Jensen-Brentford;Kim Ji-soo-Brentford;Rico Henry-Brentford;Paris Maghoma-Brentford;Fábio Carvalho-Brentford;Ben Mee-Brentford;Igor Thiago-Brentford;Jayden Meghoma-Brentford;Ryan Trevitt-Brentford;Frank Onyeka-Brentford;Myles Peart-Harris-Brentford;Mathias Jørgensen-Brentford;Sergio Reguilón-Brentford;Ivan Toney-Brentford;Neal Maupay-Brentford;Thomas Strakosha-Brentford;Josh Dasilva-Brentford;Saman Ghoddos-Brentford;Shandon Baptiste-Brentford;Aaron Hickey-Brentford;David Raya-Brentford;Pontus Jansson-Brentford;Mads Bech Sørensen-Brentford
2024-09-14;Brentford;3;4;3;57;3;Manchester City;1;3;8;18;5;7;0.46;0.54;468;0.85;3;9;1;3;0;0;3;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;12;0.03;0.3333333333333333;398;0.007537688442211;865.2173913043478;0.375;6.521739130434782;-10;-0.08;-9;-2;-6;0.017094017094017;0.125;0.46;3.0;1;0;1;0;0;1;1;0;0.125;0.2;0.0021367521367521;8.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-31;Brentford;3;0;2;57;68;Southampton;2;1;20;18;7;6;0.36;0.64;358;0.86;10;7;2;1;0;0;2;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;8;0.0355555555555555;0.2;308;0.0324675324675324;855.5555555555555;0.1;5.555555555555555;2;-0.28;-6;1;3;0.0558659217877094;0.15;0.12;0.6666666666666666;1;2;3;1;0;0;0;1;0.15;0.4285714285714285;0.0083798882681564;6.666666666666667;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-28;Brentford;14;3;30;57;-1;Colchester United;1;2;10;5;4;3;0.72;0.28;580;0.87;9;16;1;2;0;0;2;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;2;0.056;0.1111111111111111;505;0.0178217821782178;701.3888888888889;0.2;2.7777777777777777;5;0.4399999999999999;0;-1;-7;0.0172413793103448;0.1;0.72;2.0;1;0;1;1;0;0;1;0;0.1;0.25;0.0017241379310344;10.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-25;Brentford;3;1;3;57;2;Liverpool;3;2;8;19;2;8;0.37;0.63;364;0.81;7;10;3;2;0;0;4;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;9;0.0331578947368421;0.4285714285714285;295;0.023728813559322;797.2972972972973;0.5;10.81081081081081;-11;-0.26;-5;1;-3;0.0219780219780219;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-18;Brentford;3;0;17;57;65;Crystal Palace;1;5;9;14;5;6;0.46;0.54;403;0.77;6;15;1;5;0;0;4;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;7;0.0385714285714285;0.1666666666666666;310;0.0193548387096774;673.9130434782609;0.4444444444444444;8.695652173913043;-5;-0.08;-3;-4;-9;0.0223325062034739;0.2222222222222222;0.23;2.0;1;1;2;1;0;0;0;1;0.2222222222222222;0.4;0.0049627791563275;4.5;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-08-09;Brentford;6;3;17;57;175;Wolfsburg;0;0;9;19;5;9;0.55;0.45;492;0.82;10;10;0;0;0;0;6;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;6;0.0236842105263157;0.0;403;0.0248138957816377;732.7272727272726;0.6666666666666666;10.909090909090908;-10;0.1;0;0;0;0.0182926829268292;0.4444444444444444;0.1375;1.5;2;2;4;0;1;0;0;1;0.4444444444444444;0.8;0.008130081300813;2.25;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-07-25;Brentford;6;6;3;57;13;Benfica;1;1;2;18;1;5;0.44;0.56;429;0.85;8;7;1;1;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;15;0.0311111111111111;0.125;365;0.021917808219178;829.5454545454545;1.0;4.545454545454546;-16;-0.12;-13;0;1;0.0046620046620046;0.5;0.44;2.0;1;0;1;0;1;0;1;0;0.5;1.0;0.0023310023310023;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-19;Brentford;3;0;0;57;60;Newcastle;4;4;10;12;5;7;0.54;0.46;471;0.83;15;11;4;4;0;0;3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0;0.0383333333333333;0.2666666666666666;391;0.0383631713554987;724.074074074074;0.3;5.555555555555555;-2;0.08;3;0;4;0.0212314225053078;0.2;0.27;1.5;0;2;2;0;0;1;0;1;0.2;0.4;0.0042462845010615;5.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-11;Brentford;3;0;3;57;59;Bournemouth;2;2;11;13;5;4;0.53;0.47;388;0.75;12;16;2;2;0;0;8;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;3;0.0361538461538461;0.1666666666666666;291;0.0412371134020618;549.0566037735849;0.7272727272727273;15.094339622641508;-2;0.06;5;0;-4;0.0283505154639175;0.1818181818181818;0.265;4.0;0;2;2;1;0;0;1;0;0.1818181818181818;0.4;0.0051546391752577;5.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-05-04;Brentford;3;0;3;57;58;Fulham;1;1;7;15;3;3;0.55;0.45;502;0.8;3;6;1;1;0;0;7;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6;0.03;0.3333333333333333;402;0.0074626865671641;730.9090909090909;1.0;12.727272727272728;-8;0.1;1;0;-3;0.0139442231075697;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-27;Brentford;3;0;8;57;64;Everton;2;1;10;18;4;1;0.53;0.47;458;0.78;12;10;2;1;0;0;6;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.0261111111111111;0.1666666666666666;357;0.0336134453781512;673.5849056603773;0.6;11.320754716981131;-8;0.06;0;1;2;0.0218340611353711;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Brentford;3;0;17;57;832;Luton;2;1;21;6;9;3;0.47;0.53;345;0.75;10;13;2;1;0;0;9;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;4;0.0883333333333333;0.2;259;0.0386100386100386;551.0638297872341;0.4285714285714285;19.148936170212767;15;-0.06;5;1;-3;0.0608695652173913;0.238095238095238;0.094;1.8;2;3;5;1;0;0;1;0;0.238095238095238;0.5555555555555556;0.0144927536231884;4.2;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Brentford;3;0;2;57;818;Sheffield United;3;1;9;8;5;2;0.54;0.46;391;0.76;8;11;3;1;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;6;0.0575;0.375;297;0.0269360269360269;550.0;0.3333333333333333;5.555555555555555;1;0.08;-3;2;-3;0.0230179028132992;0.2222222222222222;0.27;1.5;0;2;2;1;0;0;0;1;0.2222222222222222;0.4;0.0051150895140664;4.5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Brentford;3;2;8;57;1;Aston Villa;2;2;8;11;3;3;0.3;0.7;247;0.68;11;15;2;2;0;0;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;11;0.0636363636363636;0.1818181818181818;168;0.0654761904761904;560.0;0.375;10.0;-3;-0.3999999999999999;-8;0;-4;0.0323886639676113;0.375;0.0999999999999999;1.0;0;3;3;0;1;0;1;0;0.375;1.0;0.0121457489878542;2.6666666666666665;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Brentford;3;2;3;57;54;Brighton;1;1;5;24;2;6;0.33;0.67;326;0.76;9;12;1;1;0;0;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;5;0.0279166666666666;0.1111111111111111;248;0.0362903225806451;751.5151515151515;0.2;3.0303030303030303;-19;-0.34;-4;0;-3;0.0153374233128834;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-30;Brentford;3;2;3;57;62;Manchester United;3;2;31;11;5;5;0.47;0.53;377;0.69;7;14;3;2;0;0;14;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4;0.0481818181818181;0.4285714285714285;260;0.0269230769230769;553.1914893617021;0.4516129032258064;29.787234042553195;20;-0.06;10;1;-7;0.0822281167108753;0.032258064516129;0.47;14.0;0;1;1;0;1;0;0;1;0.032258064516129;0.2;0.0026525198938992;31.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Brentford;3;2;1;57;819;Burnley;5;2;9;17;5;6;0.39;0.61;292;0.63;17;14;4;2;1;0;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5;0.0358823529411764;0.2941176470588235;184;0.092391304347826;471.79487179487177;0.4444444444444444;10.256410256410255;-8;-0.2199999999999999;-1;3;3;0.0308219178082191;0.1111111111111111;0.39;4.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.2;0.0034246575342465;9.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;Brentford;3;2;0;57;9;Arsenal;4;2;9;17;4;6;0.28;0.72;226;0.54;10;9;4;2;0;0;4;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;10;0.0423529411764705;0.4;122;0.081967213114754;435.71428571428567;0.4444444444444444;14.285714285714285;-8;-0.4399999999999999;-6;2;1;0.0398230088495575;0.1111111111111111;0.28;4.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.25;0.0044247787610619;9.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;Brentford;3;2;2;57;53;Chelsea;3;1;14;17;5;6;0.31;0.69;297;0.69;10;9;3;1;0;0;0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.0405882352941176;0.3;205;0.048780487804878;661.2903225806451;0.0;0.0;-3;-0.3799999999999999;-6;2;1;0.0471380471380471;0.1428571428571428;0.155;0.0;0;2;2;0;1;0;0;1;0.1428571428571428;0.4;0.0067340067340067;7.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-26;Brentford;3;2;3;57;61;West Ham;2;1;14;17;8;6;0.59;0.41;551;0.8;9;5;2;1;0;0;7;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;0.0241176470588235;0.2222222222222222;441;0.0204081632653061;747.4576271186442;0.5;11.864406779661016;-3;0.18;6;1;4;0.0254083484573502;0.1428571428571428;0.295;3.5;1;1;2;0;0;1;1;0;0.1428571428571428;0.25;0.0036297640653357;7.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Brentford;3;2;0;57;2;Liverpool;2;1;15;15;6;8;0.37;0.63;357;0.69;4;18;2;1;0;0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.042;0.5;246;0.016260162601626;664.8648648648649;0.0666666666666666;2.702702702702702;0;-0.26;-5;1;-14;0.042016806722689;0.0666666666666666;0.37;1.0;0;1;1;0;0;1;0;1;0.0666666666666666;0.1666666666666666;0.0028011204481792;15.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Brentford;3;2;17;57;67;Wolves;3;2;9;17;6;5;0.28;0.72;272;0.6;9;11;3;2;0;0;4;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.0423529411764705;0.3333333333333333;163;0.0552147239263803;582.1428571428571;0.4444444444444444;14.285714285714285;-8;-0.4399999999999999;-3;1;-2;0.0330882352941176;0.2222222222222222;0.14;2.0;1;1;2;1;0;0;1;0;0.2222222222222222;0.3333333333333333;0.0073529411764705;4.5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-31;Brentford;3;2;3;57;56;Tottenham;3;2;9;19;5;5;0.31;0.69;276;0.66;15;13;3;2;0;0;3;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0363157894736842;0.2;182;0.0824175824175824;587.0967741935484;0.3333333333333333;9.67741935483871;-10;-0.3799999999999999;-2;1;2;0.0326086956521739;0.2222222222222222;0.155;1.5;1;1;2;0;0;1;1;0;0.2222222222222222;0.4;0.0072463768115942;4.5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;Brentford;3;2;3;57;55;Nottingham Forest;1;3;11;12;5;3;0.48;0.52;456;0.75;10;14;1;3;0;0;6;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.0433333333333333;0.1;342;0.0292397660818713;712.5;0.5454545454545454;12.5;-1;-0.04;2;-2;-4;0.0241228070175438;0.2727272727272727;0.16;2.0;1;2;3;1;0;0;0;1;0.2727272727272727;0.6;0.006578947368421;3.6666666666666665;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-05;Brentford;15;2;17;57;67;Wolves;3;3;14;7;3;1;0.74;0.26;596;0.89;8;12;3;2;0;1;4;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;7;0.0371428571428571;0.375;530;0.0150943396226415;716.2162162162163;0.2857142857142857;5.405405405405405;7;0.48;-3;0;-4;0.023489932885906;0.0714285714285714;0.74;4.0;1;0;1;0;1;0;0;1;0.0714285714285714;0.3333333333333333;0.0016778523489932;14.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Brentford;3;2;0;57;65;Crystal Palace;1;0;9;13;4;6;0.54;0.46;510;0.8;10;14;1;0;0;0;4;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;7;0.0353846153846153;0.1;408;0.0245098039215686;755.5555555555555;0.4444444444444444;7.4074074074074066;-4;0.08;-3;1;-4;0.0176470588235294;0.1111111111111111;0.54;4.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.25;0.0019607843137254;9.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-27;Brentford;3;0;17;57;67;Wolves;1;1;14;11;4;5;0.61;0.39;610;0.8;5;14;1;1;0;0;8;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2;0.0354545454545454;0.2;488;0.0102459016393442;800.0;0.5714285714285714;13.114754098360656;3;0.2199999999999999;6;0;-9;0.0229508196721311;0.0714285714285714;0.61;8.0;1;0;1;0;0;1;0;1;0.0714285714285714;0.25;0.001639344262295;14.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Brentford;3;2;2;57;1;Aston Villa;7;5;4;15;3;5;0.32;0.68;250;0.68;19;6;6;4;1;1;7;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;11;0.0453333333333333;0.3684210526315789;170;0.1117647058823529;531.25;1.75;21.875;-11;-0.36;-4;2;13;0.016;0.25;0.32;7.0;1;0;1;0;0;1;0;1;0.25;0.3333333333333333;0.004;4.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Brentford;3;0;7;57;818;Sheffield United;1;5;10;9;4;4;0.6;0.4;489;0.78;13;14;1;5;0;0;3;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3;0.0444444444444444;0.0769230769230769;381;0.0341207349081364;635.0;0.3;5.0;1;0.1999999999999999;0;-4;-1;0.0204498977505112;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-12-06;Brentford;3;1;3;57;54;Brighton;1;3;8;18;2;7;0.38;0.62;377;0.74;8;10;1;3;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.0344444444444444;0.125;279;0.028673835125448;734.2105263157895;0.375;7.894736842105263;-10;-0.24;-4;-2;-2;0.0212201591511936;0.125;0.38;3.0;1;0;1;0;0;1;1;0;0.125;0.5;0.0026525198938992;8.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-11-25;Brentford;3;4;0;57;9;Arsenal;1;1;9;15;3;4;0.36;0.64;298;0.64;9;7;1;1;0;0;1;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;8;0.0426666666666666;0.1111111111111111;191;0.0471204188481675;530.5555555555555;0.1111111111111111;2.7777777777777777;-6;-0.28;-7;0;2;0.0302013422818791;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Brentford;3;4;0;57;2;Liverpool;2;1;16;17;3;10;0.41;0.59;354;0.75;12;16;2;1;0;0;8;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.0347058823529411;0.1666666666666666;266;0.0451127819548872;648.7804878048781;0.5;19.51219512195122;-1;-0.18;2;1;-4;0.0451977401129943;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Brentford;3;0;1;57;61;West Ham;1;4;16;12;4;2;0.6;0.4;560;0.8;12;14;1;4;0;0;4;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.0333333333333333;0.0833333333333333;448;0.0267857142857142;746.6666666666667;0.25;6.666666666666667;4;0.1999999999999999;1;-3;-2;0.0285714285714285;0.1875;0.1999999999999999;1.3333333333333333;1;2;3;1;0;0;0;1;0.1875;0.75;0.0053571428571428;5.333333333333333;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Brentford;3;2;3;57;53;Chelsea;4;1;7;17;5;2;0.31;0.69;333;0.73;7;12;4;1;0;0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;10;0.0405882352941176;0.5714285714285714;243;0.0288065843621399;783.8709677419355;0.1428571428571428;3.2258064516129035;-10;-0.3799999999999999;-9;3;-5;0.021021021021021;0.2857142857142857;0.155;0.5;0;2;2;1;0;0;1;0;0.2857142857142857;0.4;0.006006006006006;3.5;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-10-21;Brentford;3;0;3;57;819;Burnley;5;3;23;6;10;1;0.49;0.51;443;0.79;14;12;5;2;0;1;5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;5;0.085;0.3571428571428571;350;0.04;714.2857142857143;0.217391304347826;10.20408163265306;17;-0.02;0;2;2;0.0519187358916478;0.1304347826086956;0.1633333333333333;1.6666666666666667;1;2;3;1;0;0;0;1;0.1304347826086956;0.3;0.0067720090293453;7.666666666666667;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Brentford;3;0;0;57;55;Nottingham Forest;2;2;18;6;5;1;0.6;0.4;578;0.84;10;6;2;1;0;1;11;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1;0.0666666666666666;0.2;486;0.0205761316872428;810.0;0.6111111111111112;18.333333333333336;12;0.1999999999999999;10;0;4;0.0311418685121107;0.0555555555555555;0.6;11.0;0;1;1;0;1;0;1;0;0.0555555555555555;0.2;0.0017301038062283;18.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
